FlightID,RouteCode,Origin,Destination,FlightDate,FlightDurationMins,AircraftType,SeatsAvailable,SeatsSold,Revenue,OperationalCost
11891,BOM-MAA,BOM,MAA,2023-11-11,342,A380,233,211,1587809.6,1475544.09
11892,SIN-LHR,SIN,LHR,2023-07-19,838,ATR72,279,107,729890.49,826735.62
11893,DXB-CCU,DXB,CCU,2023-08-16,383,ATR72,203,191,1164881.77,1051922.97
11894,LHR-HYD,LHR,HYD,2023-01-15,416,A320,181,90,644642.62,992364.57
11895,DXB-SIN,DXB,SIN,2024-05-13,450,A380,204,118,137514.57,171876.18
11896,JFK-HYD,JFK,HYD,2023-01-29,311,B777,179,61,375536.26,175938.39
11897,DXB-HYD,DXB,HYD,2023-05-22,334,ATR72,170,164,1118938.07,872510.18
11898,BOM-MAA,BOM,MAA,2023-04-13,294,B737,233,98,422947.92,1346968.36
11899,SIN-MAA,SIN,MAA,2023-06-20,624,A380,143,117,792193.29,191614.9
11900,SIN-CCU,SIN,CCU,2024-03-14,396,B777,184,182,1074061.06,615040.69
11901,DEL-JFK,DEL,JFK,2023-03-26,457,A380,166,154,1018726.08,1023905.08
11902,HYD-SIN,HYD,SIN,2024-06-09,805,A320,191,92,257027.73,686177.24
11903,JFK-CCU,JFK,CCU,2023-04-04,509,A320,196,123,619664.77,340267.59
11904,SIN-DXB,SIN,DXB,2023-03-29,454,A380,189,112,221147.11,1312479.63
11905,BLR-SIN,BLR,SIN,2024-03-23,319,B737,208,134,200103.28,914768.72
11906,SIN-DXB,SIN,DXB,2023-05-23,156,B737,200,156,1130968.95,1311524.84
11907,BOM-DXB,BOM,DXB,2024-05-04,62,A380,247,244,422855.78,1346147.32
11908,SIN-JFK,SIN,JFK,2024-05-14,478,B777,260,104,321846.78,1090726.06
11909,HYD-MAA,HYD,MAA,2023-05-24,272,ATR72,161,95,385440.97,614771.94
11910,HYD-LHR,HYD,LHR,2023-04-07,149,ATR72,121,115,662487.95,742196.48
11911,BOM-SIN,BOM,SIN,2023-01-03,363,A380,176,154,186020.42,613739.55
11912,LHR-BLR,LHR,BLR,2023-07-29,727,A320,116,60,147256.68,483859.22
11913,BLR-SIN,BLR,SIN,2024-01-13,810,A380,121,67,318437.6,789069.97
11914,SIN-JFK,SIN,JFK,2023-07-17,344,ATR72,290,68,373542.37,1863584.13
11915,SIN-DEL,SIN,DEL,2023-11-16,880,B777,159,127,550414.68,726724.66
11916,HYD-DXB,HYD,DXB,2023-12-23,878,B737,260,195,813928.09,293966.17
11917,DXB-CCU,DXB,CCU,2023-01-30,145,B777,220,88,387394.94,465904.53
11918,HYD-BLR,HYD,BLR,2024-05-01,724,B777,259,244,405138.33,384756.34
11919,HYD-DEL,HYD,DEL,2024-06-20,847,ATR72,163,79,289998.64,849513.32
11920,JFK-MAA,JFK,MAA,2023-06-07,520,ATR72,160,121,953995.3,546206.38
11921,MAA-DXB,MAA,DXB,2023-08-21,540,B777,211,78,217762.03,898731.76
11922,BOM-BLR,BOM,BLR,2023-09-02,561,A380,147,96,725442.66,572830.11
11923,DEL-SIN,DEL,SIN,2024-05-23,157,A380,281,83,181710.82,1005259.64
11924,MAA-DEL,MAA,DEL,2023-02-21,659,A380,257,165,526902.61,1008554.98
11925,MAA-BLR,MAA,BLR,2023-01-26,479,B777,213,77,174884.49,981834.37
11926,MAA-HYD,MAA,HYD,2023-11-08,580,A380,167,68,81028.07,932020.53
11927,JFK-LHR,JFK,LHR,2024-03-11,77,ATR72,225,179,501174.21,1125521.56
11928,HYD-JFK,HYD,JFK,2023-07-20,648,B737,276,127,266394.23,1341833.7
11929,LHR-DEL,LHR,DEL,2023-03-31,198,B737,260,156,328774.18,1650673.07
11930,HYD-JFK,HYD,JFK,2023-06-05,578,ATR72,216,164,724411.81,1149767.2
11931,SIN-HYD,SIN,HYD,2023-05-07,290,A380,103,64,219752.64,387044.6
11932,HYD-MAA,HYD,MAA,2023-12-17,87,B737,250,162,762038.74,991575.45
11933,DXB-HYD,DXB,HYD,2023-01-03,328,A320,218,124,214793.73,854873.79
11934,LHR-JFK,LHR,JFK,2024-02-10,474,B737,125,117,284217.98,468375.91
11935,DXB-HYD,DXB,HYD,2023-09-06,746,A320,163,87,619110.66,404094.76
11936,SIN-BOM,SIN,BOM,2023-05-16,880,B777,196,192,204989.52,661546.61
11937,BOM-CCU,BOM,CCU,2023-02-19,260,ATR72,153,87,589598.16,301771.03
11938,BOM-SIN,BOM,SIN,2023-02-01,862,B737,181,140,510385.12,951805.26
11939,DXB-LHR,DXB,LHR,2023-07-09,112,ATR72,102,77,380647.67,175063.29
11940,DEL-JFK,DEL,JFK,2024-06-21,79,B737,269,86,348646.37,321390.27
11941,DEL-MAA,DEL,MAA,2024-06-05,631,A320,243,224,864136.93,1102038.31
11942,DXB-SIN,DXB,SIN,2023-06-25,681,B737,149,65,324927.73,709555.03
11943,BLR-SIN,BLR,SIN,2024-03-06,512,A380,195,138,352247.2,810451.27
11944,SIN-HYD,SIN,HYD,2023-11-26,548,ATR72,294,236,1402831.51,1160663.32
11945,HYD-CCU,HYD,CCU,2024-02-12,606,ATR72,300,260,1916477.48,1382727.75
11946,LHR-CCU,LHR,CCU,2023-05-22,176,A380,216,194,1262023.51,985208.8
11947,HYD-JFK,HYD,JFK,2024-03-06,662,B737,241,102,701694.07,246256.91
11948,HYD-JFK,HYD,JFK,2024-01-13,816,A380,216,89,411276.4,1289762.78
11949,JFK-MAA,JFK,MAA,2023-05-22,180,A320,169,144,490409.31,1163136.34
11950,CCU-SIN,CCU,SIN,2023-05-03,637,B777,230,56,377021.38,602861.87
11951,LHR-DEL,LHR,DEL,2024-05-29,663,A320,139,125,159206.66,564438.87
11952,DEL-JFK,DEL,JFK,2023-03-28,320,A320,217,215,1653059.58,356943.48
11953,MAA-JFK,MAA,JFK,2023-07-29,127,ATR72,116,50,62602.77,701514.56
11954,BOM-DXB,BOM,DXB,2024-05-16,313,B777,222,113,764350.42,965406.59
11955,LHR-SIN,LHR,SIN,2023-04-12,346,A320,251,214,805113.55,1118635.16
11956,MAA-HYD,MAA,HYD,2023-07-04,239,A320,150,70,515048.1,992334.9
11957,MAA-BOM,MAA,BOM,2023-05-04,315,B777,142,140,615455.81,529282.85
11958,HYD-DEL,HYD,DEL,2023-04-09,759,A380,116,81,311972.23,375941.17
11959,DEL-MAA,DEL,MAA,2023-01-24,503,B777,253,245,383784.33,529805.23
11960,LHR-MAA,LHR,MAA,2023-08-22,785,A380,286,151,389664.42,354421.67
11961,MAA-LHR,MAA,LHR,2024-02-03,173,B737,179,58,216404.73,1139200.13
11962,BLR-MAA,BLR,MAA,2024-04-02,577,ATR72,184,125,170695.43,455376.34
11963,SIN-LHR,SIN,LHR,2023-09-11,234,A320,229,83,398506.5,615682.42
11964,LHR-JFK,LHR,JFK,2023-10-11,483,ATR72,182,118,525540.09,377198.02
11965,DXB-JFK,DXB,JFK,2024-03-07,323,B737,205,193,346717.3,819486.63
11966,DEL-LHR,DEL,LHR,2023-08-11,747,A320,100,70,150381.79,543686.55
11967,DEL-DXB,DEL,DXB,2024-02-28,246,B777,242,239,586466.07,1382124.34
11968,HYD-CCU,HYD,CCU,2023-05-30,688,ATR72,142,99,275468.32,535105.23
11969,JFK-DXB,JFK,DXB,2023-11-25,898,A320,162,51,74050.02,657976.12
11970,BOM-LHR,BOM,LHR,2024-05-12,253,A320,258,145,490997.73,1182409.28
11971,SIN-LHR,SIN,LHR,2023-04-28,330,B737,260,254,1400616.45,1325146.71
11972,JFK-DEL,JFK,DEL,2024-03-31,128,A380,255,221,353421.15,409821.31
11973,MAA-SIN,MAA,SIN,2023-11-10,361,A380,203,82,351680.6,247803.34
11974,JFK-SIN,JFK,SIN,2023-11-08,488,B777,257,195,1267677.44,689824.28
11975,DXB-MAA,DXB,MAA,2023-03-02,875,A380,276,168,537559.88,225296.16
11976,BLR-CCU,BLR,CCU,2024-03-01,264,A320,269,67,178939.55,552124.23
11977,LHR-DEL,LHR,DEL,2023-07-13,216,A320,266,77,308905.99,998064.1
11978,BLR-SIN,BLR,SIN,2023-12-14,90,B777,179,57,142577.18,594865.53
11979,MAA-BOM,MAA,BOM,2024-02-19,876,ATR72,215,91,191373.08,1076716.01
11980,BLR-MAA,BLR,MAA,2023-03-11,189,A320,109,78,178313.51,342615.09
11981,MAA-BLR,MAA,BLR,2024-05-16,250,A380,116,101,128023.38,582085.26
11982,DXB-MAA,DXB,MAA,2024-04-17,560,A320,203,133,327759.02,511057.77
11983,MAA-SIN,MAA,SIN,2023-11-11,792,ATR72,103,70,520559.72,122437.72
11984,LHR-DEL,LHR,DEL,2024-05-25,594,A320,223,167,1278076.1,1014320.23
11985,DXB-HYD,DXB,HYD,2023-07-10,686,B737,153,106,248287.34,880556.79
11986,HYD-DXB,HYD,DXB,2023-04-29,354,B737,288,108,672808.99,1513415.05
11987,MAA-CCU,MAA,CCU,2023-09-08,247,A380,102,83,483183.98,235710.17
11988,LHR-HYD,LHR,HYD,2023-04-12,504,ATR72,292,89,686183.21,926482.41
11989,LHR-BLR,LHR,BLR,2024-04-29,850,A320,231,154,1134369.87,1355032.04
11990,CCU-BOM,CCU,BOM,2023-06-16,129,B737,208,62,279728.8,1385437.23
11991,BOM-JFK,BOM,JFK,2023-08-17,894,A320,287,230,995305.66,1362313.62
11992,BLR-LHR,BLR,LHR,2023-09-23,351,ATR72,251,202,979966.7,385894.76
11993,LHR-JFK,LHR,JFK,2023-08-30,727,A380,228,124,270607.3,771859.43
11994,CCU-BOM,CCU,BOM,2023-10-27,138,A320,243,132,878162.77,1493533.17
11995,DXB-CCU,DXB,CCU,2024-05-04,498,A320,105,85,616864.96,422898.55
11996,LHR-HYD,LHR,HYD,2023-09-23,498,ATR72,112,88,88384.13,697987.27
11997,CCU-DXB,CCU,DXB,2023-09-15,424,B777,291,247,592702.1,582784.05
11998,BLR-DXB,BLR,DXB,2023-07-06,490,A320,181,97,355695.02,1179828.69
11999,BOM-DXB,BOM,DXB,2024-03-12,197,A380,111,77,279680.85,117124.12
12000,DXB-BOM,DXB,BOM,2023-06-22,479,A380,131,98,254971.52,628036.02
12001,SIN-HYD,SIN,HYD,2023-05-16,275,A380,146,127,176164.62,133005.38
12002,MAA-LHR,MAA,LHR,2024-03-05,829,B777,257,217,604318.57,709295.51
12003,BLR-SIN,BLR,SIN,2024-05-30,86,ATR72,293,257,1092610.12,1897389.41
12004,HYD-BOM,HYD,BOM,2023-02-17,647,A380,142,77,544878.15,449901.31
12005,DEL-CCU,DEL,CCU,2023-12-10,337,B777,121,96,217281.94,627774.2
12006,CCU-DXB,CCU,DXB,2023-04-15,655,B777,227,130,575830.5,786075.23
12007,DXB-MAA,DXB,MAA,2024-05-27,120,A380,141,131,900901.65,794820.63
12008,BOM-DEL,BOM,DEL,2024-03-14,188,A320,278,190,419063.85,1558127.81
12009,LHR-DXB,LHR,DXB,2023-07-28,465,B737,287,189,777129.69,1250545.78
12010,DEL-CCU,DEL,CCU,2024-06-17,888,ATR72,115,88,260046.48,640876.86
12011,BLR-SIN,BLR,SIN,2024-01-23,459,A380,193,169,237138.17,1271908.68
12012,BLR-SIN,BLR,SIN,2023-05-03,378,ATR72,274,52,145662.5,851018.8
12013,DEL-HYD,DEL,HYD,2024-05-11,287,B737,173,173,617116.57,903918.97
12014,CCU-SIN,CCU,SIN,2023-07-12,429,B737,298,215,1012702.82,1801033.83
12015,DXB-BLR,DXB,BLR,2023-08-07,460,B737,139,116,532494.91,894003.33
12016,JFK-DXB,JFK,DXB,2023-02-28,535,A320,159,90,610864.16,716635.49
12017,DXB-SIN,DXB,SIN,2023-10-31,311,A380,200,141,1022915.71,1015316.38
12018,DEL-MAA,DEL,MAA,2023-11-02,536,A380,252,128,334251.95,1157225.05
12019,SIN-LHR,SIN,LHR,2024-04-28,718,B737,216,67,379179.21,418398.87
12020,SIN-HYD,SIN,HYD,2023-08-16,117,A320,209,85,603087.92,786443.76
12021,SIN-BLR,SIN,BLR,2024-04-16,149,A320,261,112,367165.52,855805.38
12022,MAA-LHR,MAA,LHR,2023-03-10,232,B777,224,107,422603.81,255572.02
12023,HYD-MAA,HYD,MAA,2023-05-02,753,A380,107,80,223889.02,714385.4
12024,BOM-DEL,BOM,DEL,2024-03-12,577,B737,271,91,368866.94,290096.77
12025,BLR-DEL,BLR,DEL,2023-06-21,286,A320,249,53,377912.49,857289.24
12026,BLR-BOM,BLR,BOM,2024-05-30,618,A380,243,104,148823.72,1333206.41
12027,CCU-SIN,CCU,SIN,2023-08-31,295,A380,151,98,460213.06,463189.2
12028,HYD-BOM,HYD,BOM,2023-05-20,740,A380,119,118,474921.07,327918.09
12029,BLR-MAA,BLR,MAA,2024-03-17,360,A320,150,53,321803.06,476942.53
12030,CCU-BOM,CCU,BOM,2023-04-09,636,B777,184,131,422163.74,500494.23
12031,JFK-BOM,JFK,BOM,2023-10-27,560,B777,297,212,852983.79,1324871.25
12032,CCU-SIN,CCU,SIN,2023-12-24,203,ATR72,185,95,356413.58,573141.95
12033,BOM-CCU,BOM,CCU,2023-07-25,340,B737,107,79,272024.15,398377.5
12034,DXB-SIN,DXB,SIN,2023-03-16,311,A320,157,52,363855.95,759883.09
12035,DEL-DXB,DEL,DXB,2024-01-30,510,B777,149,61,400316.71,627931.07
12036,BLR-HYD,BLR,HYD,2023-09-30,565,ATR72,253,100,143476.16,1084956.54
12037,BLR-BOM,BLR,BOM,2023-12-18,825,A380,175,135,326070.26,216772.16
12038,LHR-CCU,LHR,CCU,2023-07-09,666,A380,154,119,150324.79,136317.41
12039,MAA-DEL,MAA,DEL,2023-06-23,474,A320,153,92,668085.2,414865.79
12040,CCU-JFK,CCU,JFK,2024-01-03,761,ATR72,180,180,1397935.46,187349.3
12041,DEL-MAA,DEL,MAA,2023-05-09,459,A380,176,112,281055.37,1026716.31
12042,LHR-MAA,LHR,MAA,2024-05-07,91,ATR72,220,217,650449.36,1213763.6
12043,DXB-CCU,DXB,CCU,2023-08-05,158,B737,277,218,1060335.3,855160.5
12044,BLR-LHR,BLR,LHR,2023-07-23,451,B777,146,94,292918.82,702920.36
12045,BOM-BLR,BOM,BLR,2023-02-26,292,A320,216,114,881700.47,846119.82
12046,SIN-BOM,SIN,BOM,2023-10-19,155,ATR72,272,168,1243201.8,1454255.56
12047,LHR-DXB,LHR,DXB,2023-09-09,867,A320,216,178,258886.96,208912.09
12048,CCU-LHR,CCU,LHR,2023-08-24,283,ATR72,296,73,226945.7,1718666.52
12049,CCU-LHR,CCU,LHR,2023-07-25,773,B737,188,70,109279.78,1270440.28
12050,BLR-CCU,BLR,CCU,2023-04-01,416,B777,214,202,440563.33,607236.92
12051,CCU-HYD,CCU,HYD,2023-01-26,647,B737,141,105,796111.68,444420.07
12052,LHR-BLR,LHR,BLR,2023-08-30,733,ATR72,128,84,251650.35,886380.02
12053,JFK-HYD,JFK,HYD,2023-07-08,626,ATR72,299,138,465708.87,1355740.09
12054,LHR-BOM,LHR,BOM,2023-12-04,253,B737,220,193,1219308.34,1059922.62
12055,BLR-HYD,BLR,HYD,2023-06-26,806,ATR72,193,105,685675.78,930628.73
12056,MAA-SIN,MAA,SIN,2023-03-04,73,A380,210,79,620654.63,283615.44
12057,BOM-CCU,BOM,CCU,2024-05-31,449,ATR72,248,152,517083.12,297106.12
12058,MAA-SIN,MAA,SIN,2024-05-30,341,B777,146,114,586383.33,318812.71
12059,LHR-DEL,LHR,DEL,2023-05-12,823,A320,250,160,664303.85,1662524.34
12060,JFK-SIN,JFK,SIN,2023-05-06,879,B737,260,147,364618.99,1651398.34
12061,SIN-BLR,SIN,BLR,2024-05-06,266,A320,265,76,231596.92,1067463.28
12062,BOM-LHR,BOM,LHR,2023-02-11,585,A380,121,108,413578.23,429718.14
12063,DEL-SIN,DEL,SIN,2023-03-21,91,B737,224,213,1534444.32,983215.55
12064,LHR-JFK,LHR,JFK,2023-12-15,307,B737,260,201,810352.21,1192547.36
12065,LHR-DEL,LHR,DEL,2023-02-14,552,ATR72,287,86,554849.37,661857.23
12066,SIN-DXB,SIN,DXB,2023-04-25,202,A320,270,175,877941.16,1168752.13
12067,BOM-MAA,BOM,MAA,2023-06-12,167,A380,128,120,777689.2,638037.1
12068,MAA-HYD,MAA,HYD,2024-04-26,766,ATR72,113,62,276303.71,289263.26
12069,BOM-MAA,BOM,MAA,2024-03-29,248,B737,163,85,187931.08,792055.37
12070,CCU-MAA,CCU,MAA,2023-08-11,615,A320,104,102,427808.43,593542.45
12071,JFK-BLR,JFK,BLR,2023-08-03,491,A380,278,163,1045479.12,1129328.58
12072,DEL-CCU,DEL,CCU,2024-03-19,633,A380,210,115,598723.89,408721.86
12073,DXB-BOM,DXB,BOM,2023-09-15,238,A320,223,89,314192.39,560711.53
12074,BOM-BLR,BOM,BLR,2023-09-18,632,B777,125,68,277232.35,811275.92
12075,JFK-BOM,JFK,BOM,2023-12-06,258,B777,133,105,156920.15,886263
12076,DEL-MAA,DEL,MAA,2023-12-02,270,ATR72,267,199,1043071.71,1153337.91
12077,JFK-CCU,JFK,CCU,2023-10-26,719,B777,253,149,306506,446463.18
12078,MAA-BOM,MAA,BOM,2023-11-28,632,A320,288,163,437925.13,984207.59
12079,CCU-SIN,CCU,SIN,2023-03-23,144,ATR72,264,165,1018365.2,634341.16
12080,SIN-MAA,SIN,MAA,2023-03-16,839,A320,192,141,336446.14,187885.19
12081,DEL-DXB,DEL,DXB,2024-03-25,256,B777,174,164,425822.17,491572.44
12082,BOM-LHR,BOM,LHR,2023-02-17,813,A320,260,256,1367529.67,1423668.94
12083,JFK-CCU,JFK,CCU,2023-01-03,715,A380,110,102,472564.67,720967.78
12084,DXB-DEL,DXB,DEL,2023-01-08,682,A320,287,226,909843.5,297143.81
12085,JFK-HYD,JFK,HYD,2024-06-22,112,A380,101,69,451946.31,185250.18
12086,LHR-CCU,LHR,CCU,2023-04-30,188,A320,163,132,489306.66,277790.69
12087,CCU-HYD,CCU,HYD,2023-07-31,445,A380,208,124,335065.12,896880.57
12088,BLR-BOM,BLR,BOM,2024-04-02,438,A380,136,91,311944.71,314966.06
12089,JFK-HYD,JFK,HYD,2023-05-16,856,A380,121,91,520747.17,474807.17
12090,BOM-LHR,BOM,LHR,2023-05-28,625,A380,210,51,61147.14,453274.95
12091,LHR-CCU,LHR,CCU,2023-01-18,722,A320,240,51,379848.3,1378483.72
12092,DEL-BOM,DEL,BOM,2024-01-15,179,A320,246,102,162486.43,1275465.18
12093,CCU-BOM,CCU,BOM,2023-11-15,175,A320,261,143,648465.3,415224.75
12094,LHR-BLR,LHR,BLR,2023-11-17,576,A380,219,164,1132506.73,403022.58
12095,LHR-BOM,LHR,BOM,2024-04-07,784,A320,255,246,1348219.08,869538.89
12096,CCU-BLR,CCU,BLR,2024-06-06,429,B777,137,93,305145.7,549541.17
12097,HYD-SIN,HYD,SIN,2024-01-24,478,A320,298,186,1405211.72,299728.93
12098,JFK-SIN,JFK,SIN,2023-06-08,341,A380,254,145,1054885.26,432106.66
12099,BLR-HYD,BLR,HYD,2023-04-18,396,A380,203,99,172925.74,511582.28
12100,MAA-BOM,MAA,BOM,2023-10-02,391,B777,228,117,860988.57,868066.27
12101,SIN-CCU,SIN,CCU,2024-03-23,225,B777,259,79,238262.35,1370706.05
12102,JFK-BLR,JFK,BLR,2024-04-12,168,A320,198,173,664602.9,706704.89
12103,CCU-JFK,CCU,JFK,2023-09-11,892,A320,120,57,269455.02,174057.28
12104,HYD-CCU,HYD,CCU,2023-09-11,900,B737,154,99,300903.26,442474.48
12105,DEL-JFK,DEL,JFK,2024-03-18,393,ATR72,233,212,339756.17,1256760.67
12106,DXB-BOM,DXB,BOM,2023-02-18,545,ATR72,172,156,1064204.9,575588.87
12107,DEL-MAA,DEL,MAA,2023-03-04,266,A320,286,110,735373.52,907882.36
12108,BLR-DEL,BLR,DEL,2023-07-14,407,A320,202,117,502468.51,328512.36
12109,BOM-DXB,BOM,DXB,2024-04-25,473,A320,273,67,394825.31,1763343.02
12110,DEL-MAA,DEL,MAA,2023-08-16,111,A380,219,72,564587.74,1271559.16
12111,CCU-DEL,CCU,DEL,2024-01-06,684,B737,151,111,807676.32,465336.2
12112,HYD-MAA,HYD,MAA,2024-03-19,835,B737,247,206,856165.04,640164.9
12113,LHR-BLR,LHR,BLR,2023-07-16,578,A380,221,100,184722.81,682318.58
12114,HYD-MAA,HYD,MAA,2023-10-06,98,A380,149,81,400481.38,654103.78
12115,BOM-HYD,BOM,HYD,2024-03-07,407,ATR72,138,105,834487.09,394357.95
12116,JFK-HYD,JFK,HYD,2024-05-09,265,A320,114,62,241128.97,481571.2
12117,DEL-LHR,DEL,LHR,2024-05-15,194,B737,103,101,746884.69,89146.44
12118,HYD-BLR,HYD,BLR,2024-06-11,285,A320,121,58,443962.71,751004.45
12119,JFK-SIN,JFK,SIN,2023-10-27,545,B737,282,253,1589437.69,1813730.57
12120,DXB-MAA,DXB,MAA,2024-03-09,730,ATR72,262,125,553265.38,1655937.74
12121,HYD-BOM,HYD,BOM,2024-04-12,876,B737,104,76,132520.41,200119.89
12122,HYD-CCU,HYD,CCU,2024-03-15,713,A320,203,77,286277.2,510555.72
12123,LHR-HYD,LHR,HYD,2023-04-28,250,B737,108,75,341700.3,202280.56
12124,CCU-JFK,CCU,JFK,2024-04-30,599,A320,264,211,1535674.69,1314042.23
12125,BLR-DXB,BLR,DXB,2023-07-01,560,A320,209,75,148353.76,673267.91
12126,BOM-SIN,BOM,SIN,2023-04-08,354,B737,164,90,436780.58,408125.48
12127,MAA-DXB,MAA,DXB,2024-06-07,247,B737,116,75,534437.2,479147.16
12128,MAA-BLR,MAA,BLR,2024-04-22,263,B737,151,52,212309.76,1015074.07
12129,SIN-CCU,SIN,CCU,2023-08-07,377,B777,169,109,320855.04,532715.58
12130,BOM-HYD,BOM,HYD,2023-07-17,75,A380,190,128,749997.4,302875.2
12131,BLR-CCU,BLR,CCU,2023-05-29,592,B737,185,115,431888.5,225198.71
12132,DXB-BOM,DXB,BOM,2023-05-02,347,A320,161,79,292049.23,555084.33
12133,DEL-HYD,DEL,HYD,2023-08-16,419,B777,246,76,502821.08,212138.83
12134,HYD-MAA,HYD,MAA,2023-04-10,466,B777,282,248,892390.28,1466297.82
12135,JFK-BOM,JFK,BOM,2024-02-09,242,A320,225,52,403559.98,1507934.28
12136,LHR-DXB,LHR,DXB,2024-04-05,882,ATR72,185,71,218474.54,965096.42
12137,DEL-SIN,DEL,SIN,2024-01-18,774,ATR72,192,131,806404.62,1062464.52
12138,SIN-LHR,SIN,LHR,2023-12-26,371,A380,243,81,616480.89,1312693.95
12139,BOM-LHR,BOM,LHR,2023-03-31,562,B737,291,70,243800.46,970611.71
12140,JFK-DXB,JFK,DXB,2023-07-03,526,ATR72,192,119,665389.81,1336291.47
12141,BOM-CCU,BOM,CCU,2023-02-25,746,B777,289,257,771529.33,2018296.85
12142,SIN-DEL,SIN,DEL,2023-01-12,206,B777,289,50,144177.91,602248.46
12143,JFK-DXB,JFK,DXB,2023-10-07,164,A320,220,171,950329.63,571831.5
12144,MAA-BOM,MAA,BOM,2023-05-06,895,B737,197,71,274910.86,207531.09
12145,CCU-DEL,CCU,DEL,2023-04-13,877,A320,114,52,75912.41,192993.55
12146,LHR-HYD,LHR,HYD,2024-03-26,99,B737,189,154,1180939.88,188755.32
12147,LHR-HYD,LHR,HYD,2024-01-08,474,B737,262,63,194508.1,1362595.79
12148,JFK-CCU,JFK,CCU,2023-02-24,118,A380,170,58,146818.48,207481.23
12149,CCU-JFK,CCU,JFK,2024-04-20,861,A320,138,55,191202.8,204254.36
12150,BLR-MAA,BLR,MAA,2023-05-19,554,A320,286,108,222594.01,1291451.02
12151,MAA-SIN,MAA,SIN,2024-01-30,764,A320,135,129,490959.09,311210
12152,DEL-DXB,DEL,DXB,2024-02-08,649,B777,125,110,646573.38,849008.82
12153,BLR-SIN,BLR,SIN,2024-05-26,631,B737,120,84,292462.47,382457.4
12154,MAA-LHR,MAA,LHR,2023-12-02,96,B737,203,81,617083.94,613315.11
12155,DXB-DEL,DXB,DEL,2024-01-22,133,B737,178,164,242536.08,585729.66
12156,DEL-MAA,DEL,MAA,2024-04-08,649,ATR72,238,234,912375.55,1362172.43
12157,MAA-CCU,MAA,CCU,2024-01-01,673,B777,155,106,518381.48,757546.01
12158,DXB-CCU,DXB,CCU,2023-05-04,185,B777,254,208,776184.29,1097953.7
12159,DEL-LHR,DEL,LHR,2023-06-26,717,B737,281,188,847260.3,631908.61
12160,BOM-HYD,BOM,HYD,2024-01-17,576,B777,141,102,252864.96,138092.28
12161,DXB-BLR,DXB,BLR,2024-04-12,302,B737,129,51,292784.9,523695.84
12162,HYD-LHR,HYD,LHR,2024-04-06,866,A380,144,132,403448.71,813334.87
12163,CCU-SIN,CCU,SIN,2023-11-03,587,A320,223,178,890068.14,256899.38
12164,BLR-LHR,BLR,LHR,2023-08-13,105,A380,219,202,1344930.26,1381134.26
12165,MAA-HYD,MAA,HYD,2024-04-04,844,B737,153,86,513335.49,274960.9
12166,MAA-SIN,MAA,SIN,2023-10-14,337,B737,237,166,1059110.66,430874.87
12167,HYD-DEL,HYD,DEL,2023-07-12,67,A380,100,50,273437.33,667546.06
12168,BLR-CCU,BLR,CCU,2024-03-01,690,B737,184,55,169611.88,556533.06
12169,DXB-MAA,DXB,MAA,2023-02-20,300,A380,140,106,133781.2,696288.54
12170,BLR-BOM,BLR,BOM,2023-07-24,489,A320,157,98,670881.3,514548.73
12171,JFK-LHR,JFK,LHR,2023-08-29,846,ATR72,170,167,1239736.38,332096.17
12172,LHR-DEL,LHR,DEL,2023-06-03,121,A320,243,204,704325.15,1614222.31
12173,HYD-DXB,HYD,DXB,2023-05-25,483,B737,141,115,579162.87,559365.41
12174,BOM-JFK,BOM,JFK,2023-12-28,103,A320,108,96,742692.97,658055.98
12175,DEL-LHR,DEL,LHR,2024-02-05,403,B777,252,125,227768.06,1429735.84
12176,BOM-MAA,BOM,MAA,2023-04-14,661,B777,290,71,454333.72,441666.26
12177,SIN-BOM,SIN,BOM,2024-05-14,634,B737,139,79,363128.66,398726.09
12178,SIN-DXB,SIN,DXB,2024-06-02,326,B777,197,173,552237.52,1348511.11
12179,DXB-HYD,DXB,HYD,2023-10-14,318,B777,102,87,252537.6,263598.4
12180,BLR-LHR,BLR,LHR,2023-09-26,113,B777,203,157,465284.23,524419.44
12181,BOM-SIN,BOM,SIN,2023-05-05,647,B737,111,82,530657.68,774225.31
12182,DEL-HYD,DEL,HYD,2023-05-26,211,A320,282,110,674392.09,1089004.18
12183,DXB-LHR,DXB,LHR,2023-08-01,757,ATR72,286,127,248982.02,1522897.36
12184,LHR-MAA,LHR,MAA,2024-01-25,841,A320,136,67,180798.99,200324.61
12185,LHR-BLR,LHR,BLR,2023-11-03,820,A380,271,236,1705849.68,1463610.31
12186,MAA-BOM,MAA,BOM,2024-02-26,846,A380,160,87,112430.14,742387.5
12187,BLR-SIN,BLR,SIN,2024-01-31,568,B737,127,104,433431.45,746690.98
12188,CCU-BOM,CCU,BOM,2023-11-11,253,B777,294,117,350679.33,360253.78
12189,JFK-SIN,JFK,SIN,2024-01-08,325,B737,157,124,517801.92,277223.09
12190,BOM-BLR,BOM,BLR,2024-05-20,83,A380,288,94,430573.81,862070.07
12191,DEL-BLR,DEL,BLR,2023-12-31,845,ATR72,216,60,251252.99,278427.55
12192,MAA-JFK,MAA,JFK,2023-04-19,770,B737,254,182,1244372.54,1117721.56
12193,DEL-BOM,DEL,BOM,2024-06-11,463,A320,177,118,638361.18,250721.58
12194,JFK-HYD,JFK,HYD,2024-06-24,396,A320,251,187,279538.21,305968.15
